route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 18:35:00,06h 35m,2024-08-20 01:10:00,4.6,509.0,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 18:40:00,05h 20m,2024-08-20 00:00:00,3.6,495.0,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),2024-08-19 18:40:00,04h 55m,2024-08-19 23:35:00,3.1,743.0,1
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),2024-08-19 18:45:00,06h 30m,2024-08-20 01:15:00,3.7,699.0,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 19:00:00,04h 55m,2024-08-19 23:55:00,4.6,499.0,22
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:00:00,05h 45m,2024-08-20 00:45:00,3.5,462.0,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),2024-08-19 19:00:00,05h 29m,2024-08-20 00:29:00,3.5,699.0,23
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 19:00:00,04h 55m,2024-08-19 23:55:00,4.8,499.0,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:00:00,05h 15m,2024-08-20 00:15:00,3.9,555.0,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 19:00:00,05h 15m,2024-08-20 00:15:00,4.4,499.0,42
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:00:00,05h 00m,2024-08-20 00:00:00,4.5,700.0,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:15:00,05h 15m,2024-08-20 00:30:00,3.9,555.0,33
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 19:30:00,05h 35m,2024-08-20 01:05:00,4.6,650.0,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 19:30:00,05h 20m,2024-08-20 00:50:00,4.2,549.0,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),2024-08-19 19:30:00,04h 25m,2024-08-19 23:55:00,3.4,499.0,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 19:30:00,05h 00m,2024-08-20 00:30:00,4.6,499.0,48
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:30:00,05h 15m,2024-08-20 00:45:00,3.9,555.0,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-08-19 19:35:00,04h 24m,2024-08-19 23:59:00,4.3,475.0,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:45:00,04h 45m,2024-08-20 00:30:00,3.9,475.0,18
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:55:00,04h 45m,2024-08-20 00:40:00,3.4,548.0,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 00m,2024-08-20 01:00:00,3.7,584.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-08-19 20:00:00,06h 25m,2024-08-20 02:25:00,4.5,567.0,25
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 30m,2024-08-20 01:30:00,4.8,499.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 05m,2024-08-20 01:05:00,4.5,649.0,21
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 20m,2024-08-20 01:20:00,3.1,600.0,25
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 10m,2024-08-20 01:10:00,4.1,499.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 00m,2024-08-20 01:00:00,3.8,600.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),2024-08-19 20:00:00,05h 29m,2024-08-20 01:29:00,3.5,699.0,24
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 00m,2024-08-20 01:00:00,4.7,499.0,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 40m,2024-08-20 01:40:00,3.5,499.0,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:00:00,05h 15m,2024-08-20 01:15:00,3.9,786.0,35
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:05:00,05h 00m,2024-08-20 01:05:00,4.9,539.0,19
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 20:15:00,05h 30m,2024-08-20 01:45:00,4.7,630.0,26
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:15:00,04h 55m,2024-08-20 01:10:00,4.0,508.0,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:30:00,05h 00m,2024-08-20 01:30:00,3.4,799.0,33
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 20:30:00,05h 20m,2024-08-20 01:50:00,4.6,499.0,50
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:30:00,04h 40m,2024-08-20 01:10:00,5.0,750.0,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 20:30:00,05h 10m,2024-08-20 01:40:00,3.5,500.0,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),2024-08-19 20:30:00,05h 00m,2024-08-20 01:30:00,4.4,540.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 20:40:00,05h 15m,2024-08-20 01:55:00,4.9,509.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-08-19 20:55:00,04h 35m,2024-08-20 01:30:00,4.8,540.0,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 20:55:00,05h 10m,2024-08-20 02:05:00,4.0,800.0,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 21:00:00,05h 30m,2024-08-20 02:30:00,4.2,499.0,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 21:00:00,04h 55m,2024-08-20 01:55:00,4.9,499.0,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 21:00:00,05h 00m,2024-08-20 02:00:00,4.2,599.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 21:00:00,06h 35m,2024-08-20 03:35:00,4.6,726.0,24
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-08-19 21:00:00,04h 45m,2024-08-20 01:45:00,5.0,630.0,27
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Awadh Travels,A/C Sleeper (2+2),2024-08-19 21:10:00,05h 20m,2024-08-20 02:30:00,3.8,719.0,35
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 21:15:00,04h 05m,2024-08-20 01:20:00,4.5,600.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 21:20:00,04h 20m,2024-08-20 01:40:00,3.6,495.0,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 21:20:00,04h 40m,2024-08-20 02:00:00,4.5,800.0,18
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 21:20:00,05h 20m,2024-08-20 02:40:00,4.5,550.0,45
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 21:25:00,04h 25m,2024-08-20 01:50:00,5.0,550.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),2024-08-19 21:30:00,06h 20m,2024-08-20 03:50:00,4.0,828.0,18
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-08-19 21:30:00,05h 00m,2024-08-20 02:30:00,4.3,579.0,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 21:30:00,04h 29m,2024-08-20 01:59:00,4.1,500.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Everest Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 21:40:00,04h 40m,2024-08-20 02:20:00,3.4,539.0,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 21:40:00,05h 00m,2024-08-20 02:40:00,3.2,600.0,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-08-19 21:45:00,04h 30m,2024-08-20 02:15:00,5.0,710.0,37
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 21:45:00,05h 19m,2024-08-20 03:04:00,4.1,500.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),2024-08-19 21:45:00,04h 45m,2024-08-20 02:30:00,5.0,630.0,27
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),2024-08-19 21:45:00,05h 45m,2024-08-20 03:30:00,4.1,799.0,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+1),2024-08-19 21:50:00,05h 10m,2024-08-20 03:00:00,4.7,549.0,20
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 21:50:00,04h 40m,2024-08-20 02:30:00,4.6,500.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-08-19 21:55:00,05h 05m,2024-08-20 03:00:00,4.9,540.0,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),2024-08-19 21:55:00,05h 10m,2024-08-20 03:05:00,4.4,556.0,22
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 22:00:00,05h 15m,2024-08-20 03:15:00,4.3,465.0,15
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 22:00:00,05h 20m,2024-08-20 03:20:00,4.9,499.0,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),2024-08-19 22:00:00,05h 15m,2024-08-20 03:15:00,4.2,562.0,23
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:00:00,04h 30m,2024-08-20 02:30:00,4.5,700.0,16
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 22:00:00,05h 10m,2024-08-20 03:10:00,4.9,800.0,26
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:00:00,04h 30m,2024-08-20 02:30:00,4.2,699.0,35
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Everest Holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:00:00,04h 40m,2024-08-20 02:40:00,3.4,674.0,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 22:00:00,04h 50m,2024-08-20 02:50:00,4.8,599.0,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),2024-08-19 22:05:00,04h 40m,2024-08-20 02:45:00,4.9,539.0,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:10:00,05h 10m,2024-08-20 03:20:00,4.7,540.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-08-19 22:20:00,05h 00m,2024-08-20 03:20:00,3.6,799.0,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:30:00,04h 15m,2024-08-20 02:45:00,3.6,673.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:30:00,04h 30m,2024-08-20 03:00:00,4.1,673.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 22:30:00,05h 15m,2024-08-20 03:45:00,4.7,800.0,23
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-08-19 22:40:00,05h 20m,2024-08-20 04:00:00,3.7,699.0,14
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:40:00,04h 20m,2024-08-20 03:00:00,3.6,495.0,33
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 22:40:00,05h 00m,2024-08-20 03:40:00,4.5,550.0,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 22:40:00,05h 10m,2024-08-20 03:50:00,4.7,499.0,37
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),2024-08-19 22:50:00,05h 10m,2024-08-20 04:00:00,4.7,599.0,8
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),2024-08-19 22:50:00,21h 30m,2024-08-20 20:20:00,4.5,699.0,8
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-08-19 22:50:00,05h 15m,2024-08-20 04:05:00,3.7,699.0,20
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-08-19 22:55:00,05h 20m,2024-08-20 04:15:00,4.7,604.0,9
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),2024-08-19 23:00:00,05h 35m,2024-08-20 04:35:00,3.8,444.0,18
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 23:00:00,05h 00m,2024-08-20 04:00:00,4.1,673.0,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 23:00:00,05h 45m,2024-08-20 04:45:00,4.5,750.0,16
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 23:00:00,05h 20m,2024-08-20 04:20:00,3.8,499.0,33
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-08-19 23:00:00,05h 40m,2024-08-20 04:40:00,3.6,495.0,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 23:00:00,04h 30m,2024-08-20 03:30:00,3.6,673.0,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-08-19 23:10:00,05h 30m,2024-08-20 04:40:00,4.7,550.0,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),2024-08-19 23:15:00,0-19h 0-10m,2024-08-19 05:05:00,4.1,428.0,2
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 23:25:00,05h 15m,2024-08-20 04:40:00,4.2,749.0,12
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-08-19 23:25:00,04h 50m,2024-08-20 04:15:00,4.1,649.0,12
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-08-19 23:25:00,05h 15m,2024-08-20 04:40:00,4.6,880.0,9
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),2024-08-19 23:25:00,04h 45m,2024-08-20 04:10:00,3.4,499.0,26
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),2024-08-19 23:25:00,04h 55m,2024-08-20 04:20:00,3.4,499.0,26
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 23:30:00,05h 05m,2024-08-20 04:35:00,5.0,749.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 23:30:00,05h 00m,2024-08-20 04:30:00,4.6,649.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-08-19 23:40:00,05h 25m,2024-08-20 05:05:00,4.5,540.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),2024-08-19 23:55:00,04h 20m,2024-08-20 04:15:00,3.8,495.0,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),2024-08-19 23:55:00,05h 15m,2024-08-20 05:10:00,4.1,729.0,15
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-08-19 23:55:00,04h 15m,2024-08-20 04:10:00,3.5,709.0,37
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-08-19 23:55:00,04h 30m,2024-08-20 04:25:00,4.1,709.0,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),2024-08-19 15:30:00,04h 50m,2024-08-19 20:20:00,2.5,649.0,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),2024-08-19 15:30:00,06h 00m,2024-08-19 21:30:00,2.4,539.0,38
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 16:30:00,06h 00m,2024-08-19 22:30:00,2.8,495.0,23
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),2024-08-19 17:00:00,06h 00m,2024-08-19 23:00:00,2.4,539.0,38
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),2024-08-19 17:30:00,05h 45m,2024-08-19 23:15:00,2.3,821.0,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),2024-08-19 17:35:00,04h 50m,2024-08-19 22:25:00,2.5,641.0,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 17:45:00,04h 30m,2024-08-19 22:15:00,2.8,699.0,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 18:15:00,05h 35m,2024-08-19 23:50:00,1.9,799.0,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),2024-08-19 18:45:00,07h 05m,2024-08-20 01:50:00,2.6,649.0,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-08-19 19:15:00,04h 30m,2024-08-19 23:45:00,2.9,539.0,33
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-08-19 19:25:00,05h 40m,2024-08-20 01:05:00,2.8,495.0,38
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 19:30:00,04h 30m,2024-08-20 00:00:00,2.8,699.0,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-08-19 19:30:00,05h 30m,2024-08-20 01:00:00,2.6,699.0,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-08-19 19:30:00,05h 45m,2024-08-20 01:15:00,2.8,450.0,41
