route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2819,INDRA(A.C. Seater),2024-08-19 14:30:00,03h 00m,2024-08-19 17:30:00,3.1,340.0,13
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23549,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 14:45:00,04h 00m,2024-08-19 18:45:00,1.6,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2669,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 15:00:00,03h 00m,2024-08-19 18:00:00,3.3,281.0,28
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2532,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 15:10:00,04h 05m,2024-08-19 19:15:00,2.3,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3474,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 15:20:00,04h 10m,2024-08-19 19:30:00,3.7,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2689,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 15:30:00,03h 00m,2024-08-19 18:30:00,3.3,281.0,30
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4909,INDRA(A.C. Seater),2024-08-19 15:30:00,03h 10m,2024-08-19 18:40:00,3.5,340.0,10
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24279,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 15:40:00,03h 50m,2024-08-19 19:30:00,3.6,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27129,METRO LUXURY A/C,2024-08-19 16:00:00,03h 05m,2024-08-19 19:05:00,4.1,383.0,16
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2524,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:15:00,04h 00m,2024-08-19 20:15:00,3.8,281.0,29
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2695,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:30:00,03h 00m,2024-08-19 19:30:00,3.3,281.0,28
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3406,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:45:00,03h 45m,2024-08-19 20:30:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2891,INDRA(A.C. Seater),2024-08-19 17:00:00,03h 00m,2024-08-19 20:00:00,3.5,340.0,29
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2534,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:15:00,04h 00m,2024-08-19 21:15:00,4.3,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2815,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:30:00,03h 00m,2024-08-19 20:30:00,3.4,281.0,30
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23527,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:45:00,04h 00m,2024-08-19 21:45:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27083,METRO LUXURY A/C,2024-08-19 18:00:00,02h 50m,2024-08-19 20:50:00,4.0,383.0,29
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3332,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 18:00:00,04h 00m,2024-08-19 22:00:00,1.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 18:15:00,05h 15m,2024-08-19 23:30:00,3.8,269.0,35
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2869,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 18:30:00,03h 00m,2024-08-19 21:30:00,4.0,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3324,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 19:00:00,04h 30m,2024-08-19 23:30:00,3.3,281.0,31
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24275,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 19:20:00,03h 30m,2024-08-19 22:50:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27133,METRO LUXURY A/C,2024-08-19 19:40:00,03h 05m,2024-08-19 22:45:00,4.4,383.0,28
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27093,METRO LUXURY A/C,2024-08-19 20:20:00,03h 50m,2024-08-20 00:10:00,4.3,383.0,30
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2217,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:30:00,03h 30m,2024-08-20 00:00:00,3.7,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3104,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:00:00,04h 22m,2024-08-20 01:22:00,3.8,250.0,29
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3189,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 21:20:00,03h 55m,2024-08-20 01:15:00,3.8,239.0,35
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4870,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:45:00,04h 15m,2024-08-20 02:00:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3326,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:50:00,04h 10m,2024-08-20 02:00:00,2.7,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24281,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:00:00,04h 15m,2024-08-20 02:15:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3354,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:00:00,03h 10m,2024-08-20 01:10:00,3.9,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23887,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 22:10:00,03h 50m,2024-08-20 02:00:00,3.8,269.0,35
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3438,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:40:00,03h 10m,2024-08-20 01:50:00,4.9,281.0,2
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2765,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:45:00,04h 15m,2024-08-20 03:00:00,3.8,281.0,15
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4872,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:00:00,04h 15m,2024-08-20 03:15:00,3.8,281.0,31
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2405,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:00:00,04h 00m,2024-08-20 03:00:00,4.3,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2851,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:30:00,04h 20m,2024-08-20 03:50:00,3.8,281.0,32
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23539,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:35:00,03h 55m,2024-08-20 03:30:00,3.8,281.0,32
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3472,INDRA(A.C. Seater),2024-08-19 23:40:00,03h 20m,2024-08-20 03:00:00,4.1,340.0,31
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Sai Sree Travels,A/C Sleeper (2+1),2024-08-19 23:45:00,22h 25m,2024-08-20 22:10:00,2.9,999.0,17
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Sai Sree Travels,A/C Sleeper (2+1),2024-08-19 00:50:00,02h 55m,2024-08-20 03:45:00,2.9,1090.0,18
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 23528,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 10:00:00,04h 35m,2024-08-19 14:35:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 24264,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 10:20:00,04h 10m,2024-08-19 14:30:00,3.7,281.0,33
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2890,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 10:30:00,03h 40m,2024-08-19 14:10:00,3.9,281.0,33
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 23576,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 10:45:00,04h 30m,2024-08-19 15:15:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 27128,METRO LUXURY A/C,2024-08-19 10:50:00,03h 40m,2024-08-19 14:30:00,4.0,383.0,20
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3188,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 11:00:00,04h 55m,2024-08-19 15:55:00,3.7,269.0,30
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2658,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 11:15:00,03h 40m,2024-08-19 14:55:00,3.0,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3103,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 11:15:00,05h 30m,2024-08-19 16:45:00,3.7,281.0,31
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2206,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 11:30:00,04h 35m,2024-08-19 16:05:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2656,INDRA(A.C. Seater),2024-08-19 12:00:00,03h 40m,2024-08-19 15:40:00,3.2,340.0,35
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2406,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 12:00:00,04h 15m,2024-08-19 16:15:00,3.7,281.0,31
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 23548,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 12:30:00,04h 35m,2024-08-19 17:05:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2856,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 12:30:00,04h 10m,2024-08-19 16:40:00,3.7,269.0,35
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2662,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 12:45:00,03h 40m,2024-08-19 16:25:00,2.9,281.0,30
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 27105,METRO LUXURY A/C,2024-08-19 13:00:00,03h 30m,2024-08-19 16:30:00,4.4,383.0,22
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2852,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 13:00:00,04h 20m,2024-08-19 17:20:00,3.7,281.0,23
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2664,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 13:10:00,03h 40m,2024-08-19 16:50:00,2.3,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3327,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 13:20:00,04h 30m,2024-08-19 17:50:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 24268,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 13:30:00,04h 15m,2024-08-19 17:45:00,4.5,281.0,32
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2666,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 13:45:00,03h 40m,2024-08-19 17:25:00,2.6,281.0,31
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2766,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 14:00:00,04h 00m,2024-08-19 18:00:00,3.7,281.0,33
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3329,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 14:00:00,04h 30m,2024-08-19 18:30:00,2.1,281.0,30
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 27132,METRO LUXURY A/C,2024-08-19 14:15:00,03h 50m,2024-08-19 18:05:00,4.6,383.0,24
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 24278,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 14:30:00,04h 00m,2024-08-19 18:30:00,3.4,281.0,29
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2529,INDRA(A.C. Seater),2024-08-19 14:45:00,04h 00m,2024-08-19 18:45:00,3.8,340.0,19
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 23904,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 14:45:00,04h 15m,2024-08-19 19:00:00,3.7,269.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2541,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 15:30:00,04h 30m,2024-08-19 20:00:00,3.3,281.0,31
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 27092,METRO LUXURY A/C,2024-08-19 15:45:00,03h 45m,2024-08-19 19:30:00,3.9,383.0,24
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 23532,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:00:00,04h 35m,2024-08-19 20:35:00,4.2,281.0,26
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2201,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:30:00,04h 30m,2024-08-19 21:00:00,2.1,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3353,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:40:00,03h 40m,2024-08-19 20:20:00,3.2,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2542,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:00:00,04h 35m,2024-08-19 21:35:00,3.6,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3437,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:15:00,03h 40m,2024-08-19 20:55:00,3.1,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2215,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:30:00,04h 35m,2024-08-19 22:05:00,2.4,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3715,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:30:00,05h 10m,2024-08-19 22:40:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2818,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 18:00:00,03h 40m,2024-08-19 21:40:00,2.5,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2834,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 18:15:00,04h 00m,2024-08-19 22:15:00,1.9,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2668,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 18:30:00,03h 40m,2024-08-19 22:10:00,2.1,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3713,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 19:00:00,04h 59m,2024-08-19 23:59:00,3.0,281.0,33
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2820,INDRA(A.C. Seater),2024-08-19 19:15:00,03h 40m,2024-08-19 22:55:00,2.9,340.0,37
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2579,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 19:40:00,04h 35m,2024-08-20 00:15:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 4863,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 19:45:00,04h 10m,2024-08-19 23:55:00,2.9,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2670,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 19:45:00,03h 40m,2024-08-19 23:25:00,2.3,281.0,30
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2581,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:15:00,04h 00m,2024-08-20 00:15:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2690,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:30:00,03h 40m,2024-08-20 00:10:00,2.4,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 4930,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:45:00,04h 15m,2024-08-20 01:00:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2696,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:00:00,03h 40m,2024-08-20 00:40:00,3.6,281.0,32
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2543,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:10:00,04h 30m,2024-08-20 01:40:00,4.6,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 4986,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:20:00,04h 10m,2024-08-20 01:30:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 24280,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:40:00,04h 00m,2024-08-20 01:40:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2892,INDRA(A.C. Seater),2024-08-19 21:50:00,03h 40m,2024-08-20 01:30:00,3.8,340.0,31
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2533,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:00:00,04h 30m,2024-08-20 02:30:00,3.5,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3234,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 22:10:00,04h 35m,2024-08-20 02:45:00,3.7,269.0,35
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2408,INDRA(A.C. Seater),2024-08-19 22:15:00,03h 45m,2024-08-20 02:00:00,3.4,340.0,38
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2816,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:20:00,03h 40m,2024-08-20 02:00:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 4910,INDRA(A.C. Seater),2024-08-19 22:30:00,04h 00m,2024-08-20 02:30:00,3.7,340.0,38
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3321,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:45:00,04h 30m,2024-08-20 03:15:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 4871,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:45:00,04h 10m,2024-08-20 02:55:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2525,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:00:00,04h 30m,2024-08-20 03:30:00,4.2,281.0,28
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 24282,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:00:00,04h 00m,2024-08-20 03:00:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 23890,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-08-19 23:00:00,04h 05m,2024-08-20 03:05:00,3.7,266.0,35
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2870,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:15:00,03h 40m,2024-08-20 02:55:00,4.0,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3415,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:30:00,04h 30m,2024-08-20 04:00:00,4.5,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 4873,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:45:00,04h 10m,2024-08-20 03:55:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2535,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:45:00,04h 30m,2024-08-20 04:15:00,4.7,281.0,33
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 24266,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 23:55:00,04h 05m,2024-08-20 04:00:00,3.7,281.0,34
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Navayuga Travels,A/C Sleeper (2+1),2024-08-19 22:00:00,04h 10m,2024-08-20 02:10:00,3.5,1090.0,19
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),2024-08-19 22:40:00,03h 50m,2024-08-20 02:30:00,4.4,799.0,17
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Morning Star Travels,A/C Sleeper (2+1),2024-08-19 21:10:00,05h 15m,2024-08-20 02:25:00,2.7,790.0,9
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 5390,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 14:00:00,03h 45m,2024-08-19 17:45:00,4.3,256.0,1
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9047,Express(Non AC Seater),2024-08-19 15:30:00,03h 25m,2024-08-19 18:55:00,3.8,186.0,3
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 47236,Express(Non AC Seater),2024-08-19 16:15:00,04h 05m,2024-08-19 20:20:00,4.4,186.0,2
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9049,Express(Non AC Seater),2024-08-19 17:15:00,03h 25m,2024-08-19 20:40:00,4.2,186.0,1
